genre,genreLabel
http://www.wikidata.org/entity/Q2612458,Rigsar
http://www.wikidata.org/entity/Q2621158,Makwaya
http://www.wikidata.org/entity/Q2624785,Russian rock
http://www.wikidata.org/entity/Q2611143,Early hardstyle
http://www.wikidata.org/entity/Q2657409,ska-core
http://www.wikidata.org/entity/Q2659045,Oriental metal
http://www.wikidata.org/entity/Q2640307,Hardstep
http://www.wikidata.org/entity/Q2625206,image song
http://www.wikidata.org/entity/Q2656325,Toeshey
http://www.wikidata.org/entity/Q2084353,electronicore
http://www.wikidata.org/entity/Q2089511,death-doom
http://www.wikidata.org/entity/Q2082572,liquid funk
http://www.wikidata.org/entity/Q2087267,Laïko
http://www.wikidata.org/entity/Q1640587,Morenada
http://www.wikidata.org/entity/Q1636684,yé-yé
http://www.wikidata.org/entity/Q1640319,experimental music
http://www.wikidata.org/entity/Q1641839,experimental rock
http://www.wikidata.org/entity/Q51560345,intuitive folk
http://www.wikidata.org/entity/Q53806314,Éntekhno
http://www.wikidata.org/entity/Q57470546,Black music
http://www.wikidata.org/entity/Q56353998,Southern metal
http://www.wikidata.org/entity/Q60587359,Orchestra
http://www.wikidata.org/entity/Q55644985,trap metal
http://www.wikidata.org/entity/Q57392588,Fox Trot
http://www.wikidata.org/entity/Q54864794,horror music
http://www.wikidata.org/entity/Q56303195,troll metal
http://www.wikidata.org/entity/Q55415524,Ultra Metal
http://www.wikidata.org/entity/Q60500291,French polka
http://www.wikidata.org/entity/Q60729751,soulful house
http://www.wikidata.org/entity/Q54329757,Latin trap
http://www.wikidata.org/entity/Q55296418,Occult rock
http://www.wikidata.org/entity/Q60463676,Dolewave
http://www.wikidata.org/entity/Q55608567,Cringe pop
http://www.wikidata.org/entity/Q52556476,jazz rock
http://www.wikidata.org/entity/Q58809444,nu-punk
http://www.wikidata.org/entity/Q59387411,Archontorebetiko
http://www.wikidata.org/entity/Q60199541,emo rock
http://www.wikidata.org/entity/Q56558180,political song
http://www.wikidata.org/entity/Q48971892,dungeon synth
http://www.wikidata.org/entity/Q56558213,political party song
http://www.wikidata.org/entity/Q55612592,Gh hiphop
http://www.wikidata.org/entity/Q56284716,various genre
http://www.wikidata.org/entity/Q60462608,Biker metal
http://www.wikidata.org/entity/Q59351462,NK-pop
http://www.wikidata.org/entity/Q2472420,estrada
http://www.wikidata.org/entity/Q2456210,true metal
http://www.wikidata.org/entity/Q2465085,ambient house
http://www.wikidata.org/entity/Q2460288,neo trance
http://www.wikidata.org/entity/Q2461933,sunshine pop
http://www.wikidata.org/entity/Q2484587,onkyokei
http://www.wikidata.org/entity/Q2447747,nhã nhạc
http://www.wikidata.org/entity/Q2464314,brega
http://www.wikidata.org/entity/Q17045843,Seminole music
http://www.wikidata.org/entity/Q17049926,Q'axilu
http://www.wikidata.org/entity/Q17051846,Dhumpa sangita
http://www.wikidata.org/entity/Q17053693,Merong
http://www.wikidata.org/entity/Q17037735,Sadra
http://www.wikidata.org/entity/Q16993565,Afro-Peruvian music
http://www.wikidata.org/entity/Q17079948,Venezuelan merengue
http://www.wikidata.org/entity/Q18126823,Kilippattu
http://www.wikidata.org/entity/Q17018487,Scottish folk music
http://www.wikidata.org/entity/Q17231698,alternative music
http://www.wikidata.org/entity/Q18074899,guitar music
http://www.wikidata.org/entity/Q16986699,Cha-cha-chá
http://www.wikidata.org/entity/Q17128277,Indoribbean Pop
http://www.wikidata.org/entity/Q17065399,Wong shadow
http://www.wikidata.org/entity/Q17078833,Merenhouse
http://www.wikidata.org/entity/Q17104891,Discant
http://www.wikidata.org/entity/Q17108017,Zimdancehall
http://www.wikidata.org/entity/Q17153632,Tallava
http://www.wikidata.org/entity/Q17004167,Haitian rock
http://www.wikidata.org/entity/Q17111414,Township music
http://www.wikidata.org/entity/Q18204859,Igbo rap
http://www.wikidata.org/entity/Q18217098,New Mexico music
http://www.wikidata.org/entity/Q18342587,tropical house
http://www.wikidata.org/entity/Q17053024,Folkhop
http://www.wikidata.org/entity/Q18205595,BMG movement
http://www.wikidata.org/entity/Q17084138,comédie en vaudevilles
http://www.wikidata.org/entity/Q2407862,Americana
http://www.wikidata.org/entity/Q2404568,freak folk
http://www.wikidata.org/entity/Q2420402,free rock
http://www.wikidata.org/entity/Q2426383,crunkcore
http://www.wikidata.org/entity/Q2406900,Twoubadou
http://www.wikidata.org/entity/Q2428625,dubstyle
http://www.wikidata.org/entity/Q2389651,children's music
http://www.wikidata.org/entity/Q2406633,Broken beat
http://www.wikidata.org/entity/Q2420447,trova
http://www.wikidata.org/entity/Q2743435,psychedelic soul
http://www.wikidata.org/entity/Q2746494,East Coast blues
http://www.wikidata.org/entity/Q2742436,porn groove
http://www.wikidata.org/entity/Q2744144,Gharnati music
http://www.wikidata.org/entity/Q2798694,Marabi
http://www.wikidata.org/entity/Q2746831,quiet storm
http://www.wikidata.org/entity/Q2797513,sainaimu
http://www.wikidata.org/entity/Q2738544,Mizrahi music
http://www.wikidata.org/entity/Q2746731,parody music
http://www.wikidata.org/entity/Q2738113,funeral doom metal
http://www.wikidata.org/entity/Q2748817,Ghetto house
http://www.wikidata.org/entity/Q3328768,music of Sri Lanka
http://www.wikidata.org/entity/Q3328764,Thai pop music
http://www.wikidata.org/entity/Q3328660,middle of the road
http://www.wikidata.org/entity/Q3328763,Gurmat Sangeet
http://www.wikidata.org/entity/Q3328732,Occitan music
http://www.wikidata.org/entity/Q3328774,Symphonic music
http://www.wikidata.org/entity/Q3328710,music of Lebanon
http://www.wikidata.org/entity/Q2307786,Huayño
http://www.wikidata.org/entity/Q2296495,garage punk
http://www.wikidata.org/entity/Q2298624,soldier's song
http://www.wikidata.org/entity/Q2302695,Tech trance
http://www.wikidata.org/entity/Q2294872,music of Mozambique
http://www.wikidata.org/entity/Q2281409,dance-rock
http://www.wikidata.org/entity/Q2881236,ballet d'action
http://www.wikidata.org/entity/Q2891921,Batuque
http://www.wikidata.org/entity/Q2891357,Zemirot
http://www.wikidata.org/entity/Q2913982,trap music
http://www.wikidata.org/entity/Q2907328,African blues
http://www.wikidata.org/entity/Q2879826,Baila
http://www.wikidata.org/entity/Q2866725,Balearic beat
http://www.wikidata.org/entity/Q2893435,Mawwal
http://www.wikidata.org/entity/Q2884829,Early Baroque music
http://www.wikidata.org/entity/Q2894547,Keening
http://www.wikidata.org/entity/Q2897103,Andalusi nubah
http://www.wikidata.org/entity/Q2909943,novelty piano
http://www.wikidata.org/entity/Q2907334,French blues
http://www.wikidata.org/entity/Q65937859,Garage
http://www.wikidata.org/entity/Q65937788,Club
http://www.wikidata.org/entity/Q65937774,Breaks
http://www.wikidata.org/entity/Q65937972,Motown
http://www.wikidata.org/entity/Q65937906,Leftfield
http://www.wikidata.org/entity/Q65937876,Glam
http://www.wikidata.org/entity/Q62019146,rap music
http://www.wikidata.org/entity/Q63122412,Unaizah Samri
http://www.wikidata.org/entity/Q64364459,Bavarian Polka
http://www.wikidata.org/entity/Q61941509,forme complexe
http://www.wikidata.org/entity/Q65937927,Line dance
http://www.wikidata.org/entity/Q61340552,stage and screen
http://www.wikidata.org/entity/Q63229806,Cowboy pop
http://www.wikidata.org/entity/Q64151977,Concert polka
http://www.wikidata.org/entity/Q65204373,Lazer
http://www.wikidata.org/entity/Q65937829,Electropunk
http://www.wikidata.org/entity/Q61891621,vals
http://www.wikidata.org/entity/Q72180030,requiem
http://www.wikidata.org/entity/Q63677065,Newsierock
http://www.wikidata.org/entity/Q63759234,Kuyis
http://www.wikidata.org/entity/Q64055364,Ethnic pop
http://www.wikidata.org/entity/Q70275981,Celempungan
http://www.wikidata.org/entity/Q65943711,Orchestral
http://www.wikidata.org/entity/Q63139551,meloblack metal
http://www.wikidata.org/entity/Q65031097,Gengeton
http://www.wikidata.org/entity/Q65031151,Kenyan Music
http://www.wikidata.org/entity/Q65089257,Punk rap
http://www.wikidata.org/entity/Q65281021,Classical crossover
http://www.wikidata.org/entity/Q65177809,Tsyganskiy romance
http://www.wikidata.org/entity/Q65936357,Acoustic blues
http://www.wikidata.org/entity/Q65936391,Acoustic rock
http://www.wikidata.org/entity/Q65936979,Alternative punk
http://www.wikidata.org/entity/Q65937755,Avant-garde pop
http://www.wikidata.org/entity/Q65937817,Crossover prog
http://www.wikidata.org/entity/Q65937845,Funk soul
http://www.wikidata.org/entity/Q65937893,Instrumental jazz
http://www.wikidata.org/entity/Q65937937,Modern blues
http://www.wikidata.org/entity/Q65937946,Modern classical
http://www.wikidata.org/entity/Q65937954,Modern country
http://www.wikidata.org/entity/Q65943390,Neo-rockabilly
http://www.wikidata.org/entity/Q65943557,Old school death metal
http://www.wikidata.org/entity/Q65943729,P-funk
http://www.wikidata.org/entity/Q65943744,Post-classical
http://www.wikidata.org/entity/Q65943778,Traditional country
http://www.wikidata.org/entity/Q65937017,atmospheric black metal
http://www.wikidata.org/entity/Q65943851,UK drill
http://www.wikidata.org/entity/Q66686936,electro-orchestral music
http://www.wikidata.org/entity/Q61065236,Market Alley Music
http://www.wikidata.org/entity/Q3573134,Yuka
http://www.wikidata.org/entity/Q3538739,tribe
http://www.wikidata.org/entity/Q3510161,Memphis soul
http://www.wikidata.org/entity/Q3613770,ambient dub
http://www.wikidata.org/entity/Q3641200,blues metal
http://www.wikidata.org/entity/Q3531526,Tondero
http://www.wikidata.org/entity/Q3535998,Indian pop
http://www.wikidata.org/entity/Q3559240,Neo Kyma
http://www.wikidata.org/entity/Q3630966,avant-prog
http://www.wikidata.org/entity/Q3541635,Tsugaru-jamisen
http://www.wikidata.org/entity/Q3587612,electroacoustic improvisation
http://www.wikidata.org/entity/Q3644819,cello rock
http://www.wikidata.org/entity/Q3528222,Tientos
http://www.wikidata.org/entity/Q3575673,Zoblazo
http://www.wikidata.org/entity/Q3622181,Tonadilla
http://www.wikidata.org/entity/Q3631657,aṣíkò
http://www.wikidata.org/entity/Q3517436,Tembang Sunda
http://www.wikidata.org/entity/Q3591962,Ethio-jazz
http://www.wikidata.org/entity/Q1617418,Garrotín
http://www.wikidata.org/entity/Q1634085,tecno brega
http://www.wikidata.org/entity/Q1621467,symphonic black metal
http://www.wikidata.org/entity/Q1622261,Latin metal
http://www.wikidata.org/entity/Q1632601,nuevo tango
http://www.wikidata.org/entity/Q1620079,hipster hop
http://www.wikidata.org/entity/Q1619932,Hiplife
http://www.wikidata.org/entity/Q1615483,soul jazz
http://www.wikidata.org/entity/Q2509521,Peruvian waltz
http://www.wikidata.org/entity/Q2517263,Midwest hip hop
http://www.wikidata.org/entity/Q2519962,Youth crew
http://www.wikidata.org/entity/Q2526653,Mainstream rock
http://www.wikidata.org/entity/Q2521238,Electro dance
http://www.wikidata.org/entity/Q2529400,urban contemporary
http://www.wikidata.org/entity/Q2516031,Sawt
http://www.wikidata.org/entity/Q2510800,Adult hits
http://www.wikidata.org/entity/Q2521569,Soul blues
http://www.wikidata.org/entity/Q2525544,Celtic metal
http://www.wikidata.org/entity/Q2812726,Banda
http://www.wikidata.org/entity/Q2849807,angura kei
http://www.wikidata.org/entity/Q2842043,ambient jungle
http://www.wikidata.org/entity/Q2864671,art lyrique
http://www.wikidata.org/entity/Q2003283,Organ repertoire
http://www.wikidata.org/entity/Q1995569,thrashcore
http://www.wikidata.org/entity/Q2028627,Orchestral song
http://www.wikidata.org/entity/Q2000173,Gnawa music
http://www.wikidata.org/entity/Q2004156,industrial hip hop
http://www.wikidata.org/entity/Q2022163,Southern Gospel
http://www.wikidata.org/entity/Q2035976,Nintendocore
http://www.wikidata.org/entity/Q2001062,Northern soul
http://www.wikidata.org/entity/Q1995980,new rave
http://www.wikidata.org/entity/Q2002705,Nouvelle Chanson
http://www.wikidata.org/entity/Q3963051,smooth soul
http://www.wikidata.org/entity/Q3908370,pop metal
http://www.wikidata.org/entity/Q3931695,gospel reggae
http://www.wikidata.org/entity/Q3990466,Third wave of ska
http://www.wikidata.org/entity/Q3930216,rapcore
http://www.wikidata.org/entity/Q4045303,New school hip hop
http://www.wikidata.org/entity/Q3963047,smooth reggae
http://www.wikidata.org/entity/Q4043097,live looping
http://www.wikidata.org/entity/Q3897519,pastorella
http://www.wikidata.org/entity/Q4006363,Urban Pasifika
http://www.wikidata.org/entity/Q4020968,World fusion music
http://www.wikidata.org/entity/Q4019067,West Coast rock
http://www.wikidata.org/entity/Q3655716,Carnival song
http://www.wikidata.org/entity/Q3709211,dirty rap
http://www.wikidata.org/entity/Q3783347,hardcore ragga
http://www.wikidata.org/entity/Q3785732,Russian hip hop
http://www.wikidata.org/entity/Q3797148,In Nomine
http://www.wikidata.org/entity/Q3716711,Dutch house
http://www.wikidata.org/entity/Q3724735,emo pop
http://www.wikidata.org/entity/Q3783318,hard and heavy
http://www.wikidata.org/entity/Q3699386,Cumbia rap
http://www.wikidata.org/entity/Q3726825,epic metal
http://www.wikidata.org/entity/Q3752342,frat rock
http://www.wikidata.org/entity/Q3658336,New Orleans rhythm and blues
http://www.wikidata.org/entity/Q3736049,experimental dub
http://www.wikidata.org/entity/Q3827483,Latin hip hop
http://www.wikidata.org/entity/Q3813661,Catalan rock
http://www.wikidata.org/entity/Q3683985,combat folk
http://www.wikidata.org/entity/Q2339999,Siguiriyas
http://www.wikidata.org/entity/Q2340395,indigenous Australian music
http://www.wikidata.org/entity/Q2338544,Cante jondo
http://www.wikidata.org/entity/Q2324411,geek rock
http://www.wikidata.org/entity/Q2336819,operatic pop
http://www.wikidata.org/entity/Q2332751,avant-garde music
http://www.wikidata.org/entity/Q2337447,Meditation music
http://www.wikidata.org/entity/Q3191747,Kadans
http://www.wikidata.org/entity/Q3135807,Hip hop Tuga
http://www.wikidata.org/entity/Q3106448,Zamba
http://www.wikidata.org/entity/Q3117305,Group Sounds
http://www.wikidata.org/entity/Q3116754,Grindie
http://www.wikidata.org/entity/Q3140141,honky tonk
http://www.wikidata.org/entity/Q3108920,Glitch Hop
http://www.wikidata.org/entity/Q3111428,gospel blues
http://www.wikidata.org/entity/Q3135790,Algerian hip hop
http://www.wikidata.org/entity/Q3163340,Afro-Cuban jazz
http://www.wikidata.org/entity/Q3109918,Gosos
http://www.wikidata.org/entity/Q3179786,Sambass
http://www.wikidata.org/entity/Q3191713,Kacapi suling
http://www.wikidata.org/entity/Q3121396,Basque Radical Rock
http://www.wikidata.org/entity/Q3135794,Quebec hip-hop
http://www.wikidata.org/entity/Q2047814,Palingsound
http://www.wikidata.org/entity/Q2064394,worldbeat
http://www.wikidata.org/entity/Q2043175,hyphy
http://www.wikidata.org/entity/Q2064873,math metal
http://www.wikidata.org/entity/Q2038317,New prog
http://www.wikidata.org/entity/Q2045695,shock rock
http://www.wikidata.org/entity/Q2074989,Jabbawockeez
http://www.wikidata.org/entity/Q2076779,Bubblegum dance
http://www.wikidata.org/entity/Q2532274,Volkstümliche Musik
http://www.wikidata.org/entity/Q2532560,djent
http://www.wikidata.org/entity/Q2537800,Bozlak
http://www.wikidata.org/entity/Q2549052,ethnic electronica
http://www.wikidata.org/entity/Q2545135,noise pop
http://www.wikidata.org/entity/Q2537356,Bay Area thrash metal
http://www.wikidata.org/entity/Q2551540,punk blues
http://www.wikidata.org/entity/Q85775929,Latin R&B
http://www.wikidata.org/entity/Q89099707,Özgün müzik
http://www.wikidata.org/entity/Q89422969,euro house
http://www.wikidata.org/entity/Q89423187,alternative folk
http://www.wikidata.org/entity/Q89423423,skacore
http://www.wikidata.org/entity/Q89423553,melodic trance
http://www.wikidata.org/entity/Q89423567,future jazz
http://www.wikidata.org/entity/Q89423570,latin
http://www.wikidata.org/entity/Q89423571,contra
http://www.wikidata.org/entity/Q89423569,melodic rock
http://www.wikidata.org/entity/Q89423572,classic blues
http://www.wikidata.org/entity/Q90318162,Bedroom Pop
http://www.wikidata.org/entity/Q90414790,death jazz
http://www.wikidata.org/entity/Q90568328,Phonk
http://www.wikidata.org/entity/Q90404841,pornofolk
http://www.wikidata.org/entity/Q90865542,white contemporary
http://www.wikidata.org/entity/Q90866141,Caribbean Dance Music
http://www.wikidata.org/entity/Q90916278,post-trap
http://www.wikidata.org/entity/Q91611922,Israeli funk
http://www.wikidata.org/entity/Q89363113,singer-songwriter
http://www.wikidata.org/entity/Q89423564,emocore
http://www.wikidata.org/entity/Q88340836,Russian music
http://www.wikidata.org/entity/Q89423549,rhythmic noise
http://www.wikidata.org/entity/Q72862526,Tarjo
http://www.wikidata.org/entity/Q81089861,Afrobeats
http://www.wikidata.org/entity/Q89423271,noisecore
http://www.wikidata.org/entity/Q79784514,progressive electronic
http://www.wikidata.org/entity/Q79891737,Carpathian Plainchant
http://www.wikidata.org/entity/Q72266245,Occitan traditional music
http://www.wikidata.org/entity/Q80480981,Nightstep
http://www.wikidata.org/entity/Q80724407,Trumpwave
http://www.wikidata.org/entity/Q80724932,Vaportrap
http://www.wikidata.org/entity/Q80725067,Mallsoft
http://www.wikidata.org/entity/Q80725127,Future funk
http://www.wikidata.org/entity/Q3388814,Pinoy rock
http://www.wikidata.org/entity/Q3408028,proto-prog
http://www.wikidata.org/entity/Q3333303,Méringue
http://www.wikidata.org/entity/Q3360459,Pagode
http://www.wikidata.org/entity/Q3397325,Music of Mexico
http://www.wikidata.org/entity/Q3337361,Nayda
http://www.wikidata.org/entity/Q3347279,Nòva cançon
http://www.wikidata.org/entity/Q3389124,Pirate Metal
http://www.wikidata.org/entity/Q3397882,Progressive pop
http://www.wikidata.org/entity/Q3328778,Tropical music
http://www.wikidata.org/entity/Q3346909,Bhatiali
http://www.wikidata.org/entity/Q3349878,Ohangla dance
http://www.wikidata.org/entity/Q3392209,Tonada
http://www.wikidata.org/entity/Q3408409,Čalgija
http://www.wikidata.org/entity/Q3334664,Naattupurapaattu
http://www.wikidata.org/entity/Q3410876,Punta rock
http://www.wikidata.org/entity/Q2961759,Moroccan chaabi
http://www.wikidata.org/entity/Q2963621,chillstep
http://www.wikidata.org/entity/Q2976236,Classic rag
http://www.wikidata.org/entity/Q2917227,Israeli rock
http://www.wikidata.org/entity/Q2988851,Finnish rock
http://www.wikidata.org/entity/Q2932658,Cadence-lypso
http://www.wikidata.org/entity/Q2961766,Algerian chaabi
http://www.wikidata.org/entity/Q2961763,chaabi
http://www.wikidata.org/entity/Q2982341,Coladeira
http://www.wikidata.org/entity/Q2956468,Chaoui music
http://www.wikidata.org/entity/Q39760174,Rera
http://www.wikidata.org/entity/Q40501317,Polca canaria
http://www.wikidata.org/entity/Q42681198,propaganda music
http://www.wikidata.org/entity/Q48359853,cante chico
http://www.wikidata.org/entity/Q48855105,Iê-iê-iê
http://www.wikidata.org/entity/Q42681239,propaganda song
http://www.wikidata.org/entity/Q47781397,trap music
http://www.wikidata.org/entity/Q48696022,nanas
http://www.wikidata.org/entity/Q47269036,beguine
http://www.wikidata.org/entity/Q48727903,secular hymn
http://www.wikidata.org/entity/Q47005557,Breton rock
http://www.wikidata.org/entity/Q42377959,emo rap
http://www.wikidata.org/entity/Q40488741,Mazurca ranchera
http://www.wikidata.org/entity/Q47074428,SoundCloud rap
http://www.wikidata.org/entity/Q39052604,nu metalcore
http://www.wikidata.org/entity/Q48834745,orchestral pop
http://www.wikidata.org/entity/Q3840596,dark wave
http://www.wikidata.org/entity/Q3879179,Nu gaze
http://www.wikidata.org/entity/Q3889661,marchinha
http://www.wikidata.org/entity/Q3868787,muziki wa dansi
http://www.wikidata.org/entity/Q3876770,Nightcore
http://www.wikidata.org/entity/Q3879286,Nueva Canción Chilena
http://www.wikidata.org/entity/Q3843655,cuplé
http://www.wikidata.org/entity/Q4056436,Bard
http://www.wikidata.org/entity/Q4078107,bard-rock
http://www.wikidata.org/entity/Q4088026,Blatnaya Pesnya
http://www.wikidata.org/entity/Q4179738,Cruel romance
http://www.wikidata.org/entity/Q4155078,dark electro
http://www.wikidata.org/entity/Q4215151,samba-canção
http://www.wikidata.org/entity/Q4045538,nu-disco
http://www.wikidata.org/entity/Q4396829,Rock and alternative music in Iran
http://www.wikidata.org/entity/Q4400125,runo song
http://www.wikidata.org/entity/Q4049849,spacesynth
http://www.wikidata.org/entity/Q4145841,mixture rock
http://www.wikidata.org/entity/Q4118941,Mezwad
http://www.wikidata.org/entity/Q3274667,campursari
http://www.wikidata.org/entity/Q3207645,Noise hop
http://www.wikidata.org/entity/Q3293102,Marimbalax
http://www.wikidata.org/entity/Q3305039,Malhun
http://www.wikidata.org/entity/Q3278092,Guarania
http://www.wikidata.org/entity/Q3231749,post-Britpop
http://www.wikidata.org/entity/Q3296134,Wizard rock
http://www.wikidata.org/entity/Q3192617,Kaneka
http://www.wikidata.org/entity/Q2998920,country soul
http://www.wikidata.org/entity/Q3008122,cyber metal
http://www.wikidata.org/entity/Q3032212,Diva house
http://www.wikidata.org/entity/Q3048168,Mákina
http://www.wikidata.org/entity/Q2997058,melodic black metal
http://www.wikidata.org/entity/Q3008180,Cybergrind
http://www.wikidata.org/entity/Q3056538,Latin house
http://www.wikidata.org/entity/Q3025242,pimba
http://www.wikidata.org/entity/Q2991840,snap music
http://www.wikidata.org/entity/Q3053954,new flamenco
http://www.wikidata.org/entity/Q2994332,rock en español
http://www.wikidata.org/entity/Q5759478,Caña
http://www.wikidata.org/entity/Q5985066,Icaro
http://www.wikidata.org/entity/Q5747258,canción melódica
http://www.wikidata.org/entity/Q5724040,heavy hardcore
http://www.wikidata.org/entity/Q6003760,Imene metua
http://www.wikidata.org/entity/Q5768028,Hip hop in the Dominican Republic
http://www.wikidata.org/entity/Q5895294,Hong Kong hip hop
http://www.wikidata.org/entity/Q5814219,Dream metal
http://www.wikidata.org/entity/Q6022257,Indian folk music
http://www.wikidata.org/entity/Q5729641,Blackcore
http://www.wikidata.org/entity/Q5762403,Hill country blues
http://www.wikidata.org/entity/Q5956747,hymn concertato
http://www.wikidata.org/entity/Q5967604,urban contemporary gospel
http://www.wikidata.org/entity/Q5753407,Carranga (music genre)
http://www.wikidata.org/entity/Q5876772,Hofii
http://www.wikidata.org/entity/Q5765288,Himene tarava
http://www.wikidata.org/entity/Q5881246,Holler Blues
http://www.wikidata.org/entity/Q5955539,Payada
http://www.wikidata.org/entity/Q5884805,Holubka
http://www.wikidata.org/entity/Q5769376,Hiranaam
http://www.wikidata.org/entity/Q5886831,Guabina
http://www.wikidata.org/entity/Q6003762,Imene tuki
http://www.wikidata.org/entity/Q5969884,tape music
http://www.wikidata.org/entity/Q5834708,epic doom metal
http://www.wikidata.org/entity/Q5747907,Canto popular uruguayo
http://www.wikidata.org/entity/Q4490718,melodic metalcore
http://www.wikidata.org/entity/Q4490991,progressive country
http://www.wikidata.org/entity/Q4668383,Aboriginal rock
http://www.wikidata.org/entity/Q4637208,4-beat
http://www.wikidata.org/entity/Q4699758,Ajisari
http://www.wikidata.org/entity/Q4666464,Abecedarian hymn
http://www.wikidata.org/entity/Q4841596,Baggy
http://www.wikidata.org/entity/Q4631020,21st-century classical music
http://www.wikidata.org/entity/Q4690039,African reggae
http://www.wikidata.org/entity/Q4789437,Argentine cumbia
http://www.wikidata.org/entity/Q4528554,Schedrovka
http://www.wikidata.org/entity/Q4670712,Abwe
http://www.wikidata.org/entity/Q4736555,Alternative reggaeton
http://www.wikidata.org/entity/Q4832826,Azonto
http://www.wikidata.org/entity/Q4428744,son cubano
http://www.wikidata.org/entity/Q4499034,Chabad niggunim
http://www.wikidata.org/entity/Q4672733,accordion music
http://www.wikidata.org/entity/Q4694554,aguinaldo
http://www.wikidata.org/entity/Q2687544,power electronics
http://www.wikidata.org/entity/Q2668052,Dutch-language music
http://www.wikidata.org/entity/Q2697917,go-go
http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q2702280,Italo house
http://www.wikidata.org/entity/Q2707298,secular music
http://www.wikidata.org/entity/Q2706919,country rap
http://www.wikidata.org/entity/Q2693142,techno body music
http://www.wikidata.org/entity/Q4851628,ballet
http://www.wikidata.org/entity/Q4940448,Bomba
http://www.wikidata.org/entity/Q4942839,Boogie
http://www.wikidata.org/entity/Q4851096,Balkan jazz
http://www.wikidata.org/entity/Q4854619,Bandish
http://www.wikidata.org/entity/Q4857249,Bantowbol
http://www.wikidata.org/entity/Q4875789,Beach music
http://www.wikidata.org/entity/Q4939163,Bolel
http://www.wikidata.org/entity/Q4852979,Baltimore club
http://www.wikidata.org/entity/Q4863051,Baroque music of the British Isles
http://www.wikidata.org/entity/Q4846346,bassline
http://www.wikidata.org/entity/Q4848674,Baisha xiyue
http://www.wikidata.org/entity/Q4848738,Baithak Gana
http://www.wikidata.org/entity/Q4854353,Bandana thrash
http://www.wikidata.org/entity/Q4873394,Batá-rumba
http://www.wikidata.org/entity/Q4937089,Boedra
http://www.wikidata.org/entity/Q4945025,Borgeet
http://www.wikidata.org/entity/Q4949812,bounce music
http://www.wikidata.org/entity/Q4905606,Big Drum
http://www.wikidata.org/entity/Q4897056,Beste
http://www.wikidata.org/entity/Q4936212,Bocet
http://www.wikidata.org/entity/Q4891362,Bereznianka
http://www.wikidata.org/entity/Q3419744,Rara
http://www.wikidata.org/entity/Q3437850,Rock music in Ireland
http://www.wikidata.org/entity/Q3437832,Spanish rock
http://www.wikidata.org/entity/Q3437876,Slovenian rock
http://www.wikidata.org/entity/Q3419350,Nigerien hip hop
http://www.wikidata.org/entity/Q3437823,Chilean rock
http://www.wikidata.org/entity/Q3437841,French rock
http://www.wikidata.org/entity/Q3453150,Congolese rumba
http://www.wikidata.org/entity/Q3477737,Seggae
http://www.wikidata.org/entity/Q3422697,Red Dirt
http://www.wikidata.org/entity/Q3482281,Swedish ballad tradition
http://www.wikidata.org/entity/Q3437846,Hungarian rock
http://www.wikidata.org/entity/Q3487358,death industrial
http://www.wikidata.org/entity/Q3415943,Rabiz
http://www.wikidata.org/entity/Q3446440,rub-a-dub
http://www.wikidata.org/entity/Q3476584,Chicago hardcore
http://www.wikidata.org/entity/Q3470607,Sama'i
http://www.wikidata.org/entity/Q3486097,Ska-rock
http://www.wikidata.org/entity/Q2568406,Postmodern music
http://www.wikidata.org/entity/Q2599472,blackened death metal
http://www.wikidata.org/entity/Q2572585,pop rap
http://www.wikidata.org/entity/Q2566660,British rock
http://www.wikidata.org/entity/Q2598050,Xi'an guyue
http://www.wikidata.org/entity/Q2608506,space disco
http://www.wikidata.org/entity/Q2603965,Piano blues
http://www.wikidata.org/entity/Q2607836,freakbeat
http://www.wikidata.org/entity/Q4965901,Brick City club
http://www.wikidata.org/entity/Q4975996,Brown-eyed soul
http://www.wikidata.org/entity/Q5033725,Cantes a palo seco
http://www.wikidata.org/entity/Q5072880,Chap hop
http://www.wikidata.org/entity/Q5073926,Charanga-vallenata
http://www.wikidata.org/entity/Q5119040,Chầu văn
http://www.wikidata.org/entity/Q5015165,Ca din tulnic
http://www.wikidata.org/entity/Q5039688,Cariso
http://www.wikidata.org/entity/Q5063233,Ceol Meadhonach
http://www.wikidata.org/entity/Q5118358,Chut-kai-pang
http://www.wikidata.org/entity/Q5116137,Chumak
http://www.wikidata.org/entity/Q4972949,Broder singer
http://www.wikidata.org/entity/Q5047036,Cartageneras
http://www.wikidata.org/entity/Q5072584,Chanson pour boire
http://www.wikidata.org/entity/Q5104948,Chorale concerto
http://www.wikidata.org/entity/Q5105648,Chrieng Brunh
http://www.wikidata.org/entity/Q5113733,Chromatic fantasia
http://www.wikidata.org/entity/Q5116146,Chumba
http://www.wikidata.org/entity/Q5150913,Combined rhythm
http://www.wikidata.org/entity/Q5068130,Chaiti
http://www.wikidata.org/entity/Q4958465,Bravura
http://www.wikidata.org/entity/Q4950495,Bouyon soca
http://www.wikidata.org/entity/Q4993553,ambient trance
http://www.wikidata.org/entity/Q5054727,Cavacha
http://www.wikidata.org/entity/Q5110317,Christian country music
http://www.wikidata.org/entity/Q5151495,comedy music
http://www.wikidata.org/entity/Q5110298,Christian alternative rock
